id,name,score,score2
1332,student_1332,83,77
1333,student_1333,91,87
1334,student_1334,96,81
1335,student_1335,66,98
1336,student_1336,75,73
1337,student_1337,59,76
1338,student_1338,81,59
1339,student_1339,58,78
1340,student_1340,74,73
1341,student_1341,63,88
1342,student_1342,58,75
1343,student_1343,97,66
1344,student_1344,77,53
1345,student_1345,84,95
1346,student_1346,89,97
1347,student_1347,94,68
1348,student_1348,55,85
1349,student_1349,93,72
1350,student_1350,88,84
1351,student_1351,55,100
1352,student_1352,62,86
1353,student_1353,87,58
1354,student_1354,57,74
1355,student_1355,77,50
1356,student_1356,71,53
1357,student_1357,69,63
1358,student_1358,91,75
1359,student_1359,78,69
1360,student_1360,69,91
1361,student_1361,52,78
1362,student_1362,59,86
1363,student_1363,80,65
1364,student_1364,77,82
1365,student_1365,80,63
1366,student_1366,56,93
1367,student_1367,57,71
1368,student_1368,100,68
1369,student_1369,51,59
1370,student_1370,92,69
1371,student_1371,55,63
1372,student_1372,69,50
1373,student_1373,83,86
1374,student_1374,93,73
1375,student_1375,100,79
1376,student_1376,63,77
1377,student_1377,84,100
1378,student_1378,95,55
1379,student_1379,75,69
1380,student_1380,67,55
1381,student_1381,72,92
1382,student_1382,93,77
1383,student_1383,98,71
1384,student_1384,69,59
1385,student_1385,56,98
1386,student_1386,92,91
1387,student_1387,77,88
1388,student_1388,62,98
1389,student_1389,53,51
1390,student_1390,90,55
1391,student_1391,56,57
1392,student_1392,62,89
1393,student_1393,58,75
1394,student_1394,78,58
1395,student_1395,96,98
1396,student_1396,62,72
1397,student_1397,98,61
1398,student_1398,57,91
1399,student_1399,80,82
1400,student_1400,51,86
1401,student_1401,75,75
1402,student_1402,80,83
1403,student_1403,68,86
1404,student_1404,92,85
1405,student_1405,97,90
1406,student_1406,72,75
1407,student_1407,93,62
1408,student_1408,60,84
1409,student_1409,61,75
1410,student_1410,52,78
1411,student_1411,67,65
1412,student_1412,88,98
1413,student_1413,63,76
1414,student_1414,93,69
1415,student_1415,84,84
1416,student_1416,60,62
1417,student_1417,68,63
1418,student_1418,92,75
1419,student_1419,67,60
1420,student_1420,78,66
1421,student_1421,93,76
1422,student_1422,63,68
1423,student_1423,58,66
1424,student_1424,100,99
1425,student_1425,78,59
1426,student_1426,60,99
1427,student_1427,96,68
1428,student_1428,54,65
1429,student_1429,97,53
1430,student_1430,74,61
1431,student_1431,95,91
1432,student_1432,71,96
1433,student_1433,94,76
1434,student_1434,68,70
1435,student_1435,93,71
1436,student_1436,96,59
1437,student_1437,98,84
1438,student_1438,54,98
1439,student_1439,76,94
1440,student_1440,69,88
1441,student_1441,62,98
1442,student_1442,90,72
1443,student_1443,90,92
1444,student_1444,59,90
1445,student_1445,53,96
1446,student_1446,79,55
1447,student_1447,96,90
1448,student_1448,59,60
1449,student_1449,65,92
1450,student_1450,62,69
1451,student_1451,77,58
1452,student_1452,54,93
1453,student_1453,98,56
1454,student_1454,73,66
1455,student_1455,70,55
1456,student_1456,78,76
1457,student_1457,54,95
1458,student_1458,83,52
1459,student_1459,78,77
1460,student_1460,80,99
1461,student_1461,81,67
1462,student_1462,76,97
1463,student_1463,60,91
1464,student_1464,66,80
1465,student_1465,67,98
1466,student_1466,79,50
1467,student_1467,78,74
1468,student_1468,58,84
1469,student_1469,64,85
1470,student_1470,53,59
1471,student_1471,92,55
1472,student_1472,57,99
1473,student_1473,88,73
1474,student_1474,65,91
1475,student_1475,76,77
1476,student_1476,96,54
1477,student_1477,62,55
1478,student_1478,79,71
1479,student_1479,95,55
1480,student_1480,82,71
1481,student_1481,63,95
1482,student_1482,81,57
1483,student_1483,57,89
1484,student_1484,73,83
1485,student_1485,62,78
1486,student_1486,67,90
1487,student_1487,66,76
1488,student_1488,94,84
1489,student_1489,83,88
1490,student_1490,97,74
1491,student_1491,54,89
1492,student_1492,62,56
1493,student_1493,88,92
1494,student_1494,59,98
1495,student_1495,61,57
1496,student_1496,92,89
1497,student_1497,72,67
1498,student_1498,50,60
1499,student_1499,93,54
1500,student_1500,89,82
1501,student_1501,53,72
1502,student_1502,58,50
1503,student_1503,75,81
1504,student_1504,66,95
1505,student_1505,67,67
1506,student_1506,60,63
1507,student_1507,97,89
1508,student_1508,85,94
1509,student_1509,55,56
1510,student_1510,98,75
1511,student_1511,55,65
1512,student_1512,56,72
1513,student_1513,54,84
1514,student_1514,75,77
1515,student_1515,100,84
1516,student_1516,91,89
1517,student_1517,69,80
1518,student_1518,80,74
1519,student_1519,93,56
1520,student_1520,94,77
1521,student_1521,75,60
1522,student_1522,53,56
1523,student_1523,83,78
1524,student_1524,97,88
1525,student_1525,72,70
1526,student_1526,84,51
1527,student_1527,89,63
1528,student_1528,84,71
1529,student_1529,57,96
1530,student_1530,83,58
1531,student_1531,85,95
1532,student_1532,71,52
1533,student_1533,78,52
1534,student_1534,53,71
1535,student_1535,55,61
1536,student_1536,55,94
1537,student_1537,62,62
1538,student_1538,95,99
1539,student_1539,55,56
1540,student_1540,99,82
1541,student_1541,90,98
1542,student_1542,100,70
1543,student_1543,73,52
1544,student_1544,79,64
1545,student_1545,92,90
1546,student_1546,82,82
1547,student_1547,77,95
1548,student_1548,58,60
1549,student_1549,88,78
1550,student_1550,74,65
1551,student_1551,69,73
1552,student_1552,93,71
1553,student_1553,68,50
1554,student_1554,76,64
1555,student_1555,96,66
1556,student_1556,89,90
1557,student_1557,96,71
1558,student_1558,77,70
1559,student_1559,91,98
1560,student_1560,97,56
1561,student_1561,70,62
1562,student_1562,85,86
1563,student_1563,71,50
1564,student_1564,62,54
1565,student_1565,79,79
1566,student_1566,56,93
1567,student_1567,52,75
1568,student_1568,72,71
1569,student_1569,63,77
1570,student_1570,57,58
1571,student_1571,72,89
1572,student_1572,53,92
1573,student_1573,63,74
1574,student_1574,86,90
1575,student_1575,61,65
1576,student_1576,80,79
1577,student_1577,60,91
1578,student_1578,99,67
1579,student_1579,53,64
1580,student_1580,56,87
1581,student_1581,90,71
1582,student_1582,84,64
1583,student_1583,75,69
1584,student_1584,94,59
1585,student_1585,88,72
1586,student_1586,82,64
1587,student_1587,75,90
1588,student_1588,85,91
1589,student_1589,100,77
1590,student_1590,58,56
1591,student_1591,63,72
1592,student_1592,77,96
1593,student_1593,75,76
1594,student_1594,82,82
1595,student_1595,92,66
1596,student_1596,93,64
1597,student_1597,93,83
1598,student_1598,67,69
1599,student_1599,60,74
1600,student_1600,55,85
1601,student_1601,67,64
1602,student_1602,77,72
1603,student_1603,56,52
1604,student_1604,87,86
1605,student_1605,50,78
1606,student_1606,76,64
1607,student_1607,81,59
1608,student_1608,95,58
1609,student_1609,66,63
1610,student_1610,97,61
1611,student_1611,96,76
1612,student_1612,72,94
1613,student_1613,57,86
1614,student_1614,69,67
1615,student_1615,91,55
1616,student_1616,73,99
1617,student_1617,59,91
1618,student_1618,87,53
1619,student_1619,65,84
1620,student_1620,76,76
1621,student_1621,86,53
1622,student_1622,52,89
1623,student_1623,81,55
1624,student_1624,78,73
1625,student_1625,51,52
1626,student_1626,79,97
1627,student_1627,75,98
1628,student_1628,86,82
1629,student_1629,100,58
1630,student_1630,94,80
1631,student_1631,89,68
1632,student_1632,92,75
1633,student_1633,84,50
1634,student_1634,74,56
1635,student_1635,68,68
1636,student_1636,62,59
1637,student_1637,50,97
1638,student_1638,83,84
1639,student_1639,51,55
1640,student_1640,53,50
1641,student_1641,71,82
1642,student_1642,90,97
1643,student_1643,72,86
1644,student_1644,93,85
1645,student_1645,50,68
1646,student_1646,55,71
1647,student_1647,84,92
1648,student_1648,100,98
1649,student_1649,67,72
1650,student_1650,63,72
1651,student_1651,90,53
1652,student_1652,67,67
1653,student_1653,55,87
1654,student_1654,74,55
1655,student_1655,60,55
1656,student_1656,97,64
1657,student_1657,74,53
1658,student_1658,91,71
1659,student_1659,68,98
1660,student_1660,74,68
1661,student_1661,91,81
1662,student_1662,72,56
1663,student_1663,58,54
1664,student_1664,88,84
1665,student_1665,65,93
1666,student_1666,83,84
1667,student_1667,71,64
1668,student_1668,76,70
1669,student_1669,60,54
1670,student_1670,60,91
1671,student_1671,65,53
1672,student_1672,70,99
1673,student_1673,51,65
1674,student_1674,68,53
1675,student_1675,84,81
1676,student_1676,71,69
1677,student_1677,76,79
1678,student_1678,96,58
1679,student_1679,60,88
1680,student_1680,75,85
1681,student_1681,88,50
1682,student_1682,59,56
1683,student_1683,93,64
1684,student_1684,88,98
1685,student_1685,72,71
1686,student_1686,52,71
1687,student_1687,97,52
1688,student_1688,95,60
1689,student_1689,64,65
1690,student_1690,92,54
1691,student_1691,54,59
1692,student_1692,69,62
1693,student_1693,81,87
1694,student_1694,71,93
1695,student_1695,66,69
1696,student_1696,53,94
1697,student_1697,76,79
1698,student_1698,58,64
1699,student_1699,87,55
1700,student_1700,89,67
1701,student_1701,95,66
1702,student_1702,56,52
1703,student_1703,86,90
1704,student_1704,84,86
1705,student_1705,65,64
1706,student_1706,73,58
1707,student_1707,68,88
1708,student_1708,55,54
1709,student_1709,75,96
1710,student_1710,81,63
1711,student_1711,82,98
1712,student_1712,53,99
1713,student_1713,73,51
1714,student_1714,71,72
1715,student_1715,95,66
1716,student_1716,100,96
1717,student_1717,92,58
1718,student_1718,81,55
1719,student_1719,51,54
1720,student_1720,57,52
1721,student_1721,91,100
1722,student_1722,61,91
1723,student_1723,93,87
1724,student_1724,63,99
1725,student_1725,94,56
1726,student_1726,92,90
1727,student_1727,68,76
1728,student_1728,68,81
1729,student_1729,80,65
1730,student_1730,86,88
1731,student_1731,69,95
1732,student_1732,85,71
1733,student_1733,91,53
1734,student_1734,55,97
1735,student_1735,75,85
1736,student_1736,68,97
1737,student_1737,58,83
1738,student_1738,51,89
1739,student_1739,50,95
1740,student_1740,70,80
1741,student_1741,50,61
1742,student_1742,87,50
1743,student_1743,51,55
1744,student_1744,77,87
1745,student_1745,88,84
1746,student_1746,65,86
1747,student_1747,57,63
1748,student_1748,66,76
1749,student_1749,80,76
1750,student_1750,75,74
1751,student_1751,90,67
1752,student_1752,88,52
1753,student_1753,76,51
1754,student_1754,64,73
1755,student_1755,53,70
1756,student_1756,63,96
1757,student_1757,75,89
1758,student_1758,73,58
1759,student_1759,53,100
1760,student_1760,76,96
1761,student_1761,100,98
1762,student_1762,87,55
1763,student_1763,66,62
1764,student_1764,87,73
1765,student_1765,72,78
1766,student_1766,67,84
1767,student_1767,85,60
1768,student_1768,53,57
1769,student_1769,56,68
1770,student_1770,81,73
1771,student_1771,68,90
1772,student_1772,65,97
1773,student_1773,81,56
1774,student_1774,66,55
1775,student_1775,96,76
1776,student_1776,70,92
1777,student_1777,55,100
1778,student_1778,56,89
1779,student_1779,65,88
1780,student_1780,68,100
1781,student_1781,94,57
1782,student_1782,95,96
1783,student_1783,100,80
1784,student_1784,50,67
1785,student_1785,90,93
1786,student_1786,81,61
1787,student_1787,83,76
1788,student_1788,66,75
1789,student_1789,69,84
1790,student_1790,54,61
1791,student_1791,62,79
1792,student_1792,94,56
1793,student_1793,86,74
1794,student_1794,98,60
1795,student_1795,57,63
1796,student_1796,63,50
1797,student_1797,75,62
1798,student_1798,52,81
1799,student_1799,80,65
1800,student_1800,70,58
1801,student_1801,51,51
1802,student_1802,100,91
1803,student_1803,60,70
1804,student_1804,79,52
1805,student_1805,100,66
1806,student_1806,84,92
1807,student_1807,98,88
1808,student_1808,64,76
1809,student_1809,50,53
1810,student_1810,72,83
1811,student_1811,69,67
1812,student_1812,66,95
1813,student_1813,50,84
1814,student_1814,67,61
1815,student_1815,93,99
1816,student_1816,83,75
1817,student_1817,83,79
1818,student_1818,65,96
1819,student_1819,66,54
1820,student_1820,72,90
1821,student_1821,78,91
1822,student_1822,97,64
1823,student_1823,68,57
1824,student_1824,95,100
1825,student_1825,65,95
1826,student_1826,59,67
1827,student_1827,93,71
1828,student_1828,52,52
1829,student_1829,57,92
1830,student_1830,70,87
1831,student_1831,78,72
1832,student_1832,75,57
1833,student_1833,54,94
1834,student_1834,82,76
1835,student_1835,71,75
1836,student_1836,76,62
1837,student_1837,82,90
1838,student_1838,94,97
1839,student_1839,86,72
1840,student_1840,52,97
1841,student_1841,93,61
1842,student_1842,61,94
1843,student_1843,74,67
1844,student_1844,84,95
1845,student_1845,58,57
1846,student_1846,76,81
1847,student_1847,84,66
1848,student_1848,70,91
1849,student_1849,85,69
1850,student_1850,63,94
1851,student_1851,89,74
1852,student_1852,51,71
1853,student_1853,96,81
1854,student_1854,77,98
1855,student_1855,92,65
1856,student_1856,57,63
1857,student_1857,65,78
1858,student_1858,77,62
1859,student_1859,58,64
1860,student_1860,88,61
1861,student_1861,76,72
1862,student_1862,98,54
1863,student_1863,51,63
1864,student_1864,60,62
1865,student_1865,52,94
1866,student_1866,90,57
1867,student_1867,55,52
1868,student_1868,71,60
1869,student_1869,70,82
1870,student_1870,66,88
1871,student_1871,72,53
1872,student_1872,99,53
1873,student_1873,96,84
1874,student_1874,58,67
1875,student_1875,97,97
1876,student_1876,66,64
1877,student_1877,72,81
1878,student_1878,81,69
1879,student_1879,66,81
1880,student_1880,88,67
1881,student_1881,73,92
1882,student_1882,59,65
1883,student_1883,58,67
1884,student_1884,100,63
1885,student_1885,74,70
1886,student_1886,73,66
1887,student_1887,69,66
1888,student_1888,64,94
1889,student_1889,68,82
1890,student_1890,82,70
1891,student_1891,84,53
1892,student_1892,64,55
1893,student_1893,52,96
1894,student_1894,62,87
1895,student_1895,95,77
1896,student_1896,85,64
1897,student_1897,63,91
1898,student_1898,59,79
1899,student_1899,64,81
1900,student_1900,78,93
1901,student_1901,84,94
1902,student_1902,91,87
1903,student_1903,77,51
1904,student_1904,75,85
1905,student_1905,52,54
1906,student_1906,72,87
1907,student_1907,73,86
1908,student_1908,87,69
1909,student_1909,55,89
1910,student_1910,51,60
1911,student_1911,70,87
1912,student_1912,82,82
1913,student_1913,60,80
1914,student_1914,59,81
1915,student_1915,89,87
1916,student_1916,73,56
1917,student_1917,61,51
1918,student_1918,54,64
1919,student_1919,50,73
1920,student_1920,52,57
1921,student_1921,69,81
1922,student_1922,61,73
1923,student_1923,90,83
1924,student_1924,53,70
1925,student_1925,74,92
1926,student_1926,66,58
1927,student_1927,95,66
1928,student_1928,59,65
1929,student_1929,53,51
1930,student_1930,95,73
1931,student_1931,97,96
1932,student_1932,51,68
1933,student_1933,84,63
1934,student_1934,74,75
1935,student_1935,100,74
1936,student_1936,59,100
1937,student_1937,86,95
1938,student_1938,76,59
1939,student_1939,96,75
1940,student_1940,81,83
1941,student_1941,76,77
1942,student_1942,94,81
1943,student_1943,55,53
1944,student_1944,83,88
1945,student_1945,68,80
1946,student_1946,88,66
1947,student_1947,54,59
1948,student_1948,61,84
1949,student_1949,55,95
1950,student_1950,59,87
1951,student_1951,95,54
1952,student_1952,88,65
1953,student_1953,88,97
1954,student_1954,58,55
1955,student_1955,79,60
1956,student_1956,54,91
1957,student_1957,99,55
1958,student_1958,98,63
1959,student_1959,61,96
1960,student_1960,75,77
1961,student_1961,98,51
1962,student_1962,53,63
1963,student_1963,56,61
